,TK_PLCS/FPIX/crate03/module04/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_08.value.converted:_original.._value,
,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,
"2018/01/27 15:31:29.015",,,,,,,,,,14.95,,,,
"2018/01/27 15:31:46.429",,,,,,15.42,,,,,,,,
"2018/01/27 15:32:06.425",,14.13,,,14.49,,,,,,,,,
"2018/01/27 15:32:13.927",,,,,,,,,,,15.94,,,
"2018/01/27 15:32:38.939",,,,14.91,,,,,,,,,,
"2018/01/27 15:32:43.925",,,,,,,,,,,,,16,
"2018/01/27 15:32:46.428",,,,,,,14.3,,,,,,,
"2018/01/27 15:32:48.931",13.71,,,,,,,,,,,,,
"2018/01/27 15:33:03.927",,,,,,,,15.3,,,,,,
"2018/01/27 15:33:29.084",,,,,,,,,13.97,,,,,
"2018/01/27 15:33:59.001",,,,,,,,,,14.43,,,,
"2018/01/27 15:34:23.922",,,,,,,,,,,,15.85,,
"2018/01/27 15:34:36.426",,13.62,,,,,,,,,,,,
"2018/01/27 15:34:38.949",,,13.42,,,,,,,,,,,
"2018/01/27 15:34:43.929",,,,,,14.91,,,,,,,,
"2018/01/27 15:35:06.424",,,,,13.98,,,,,,,,,
"2018/01/27 15:35:33.924",,,,,,,13.79,,,,,,,
"2018/01/27 15:36:03.929",,,,,,,,,,,15.41,,,
"2018/01/27 15:36:08.944",13.2,,,,,,,,,,,,,
"2018/01/27 15:36:23.939",,,,14.4,,,,,,,,,,
"2018/01/27 15:36:33.933",,,,,,,,14.79,,,,,,
"2018/01/27 15:37:03.931",,,,,,,,,,,,,15.48,
"2018/01/27 15:38:11.437",,,,,,14.4,,,,,,,,
"2018/01/27 15:39:11.433",,,,,13.47,,,,,,,,,
"2018/01/27 15:39:21.434",,13.1,,,,,,,,,,,,
"2018/01/27 15:40:31.428",,,,,,,13.28,,,,,,,
"2018/01/27 15:40:36.436",,,,,,,,14.27,,,,,,
"2018/01/27 15:40:56.438",,,12.91,,,,,,,,,,,
"2018/01/27 15:41:01.429",,,,,,,,,,13.91,,,,
"2018/01/27 15:41:11.433",12.69,,,,,,,,,,,,,
"2018/01/27 15:41:13.924",,,,13.88,,,,,,,,,,
"2018/01/27 15:41:16.434",,,,,,,,,,,,15.33,,
"2018/01/27 15:41:56.428",,,,,,,,,,,14.89,,,
"2018/01/27 15:42:18.945",,,,,,13.88,,,,,,,,
"2018/01/27 15:43:08.934",,,,,,,,,,,,,14.95,
"2018/01/27 15:43:38.946",,,,,,,,,13.45,,,,,
"2018/01/27 15:44:01.421",,,,,12.96,,,,,,,,,
"2018/01/27 15:44:38.939",,12.59,,,,,,,,,,,,
"2018/01/27 15:45:13.931",,,,,,,,13.76,,,,,,
"2018/01/27 15:45:43.936",,,,,,,12.76,,,,,,,
"2018/01/27 15:45:59.015",12.18,,,,,,,,,,,,,
"2018/01/27 15:46:13.936",,,12.4,,,,,,,,,,,
"2018/01/27 15:46:16.423",,,,13.37,,,,,,,,,,
"2018/01/27 15:46:38.938",,,,,,,,,,,,14.82,,
"2018/01/27 15:47:01.435",,,,,,13.37,,,,,,,,
"2018/01/27 15:47:11.436",,,,,,,,,,,14.37,,,
"2018/01/27 15:48:01.434",,,,,,,,,,13.39,,,,
"2018/01/27 15:48:23.934",,,,,,,,,,,,,14.43,
"2018/01/27 15:48:56.433",,,,,12.45,,,,,,,,,
"2018/01/27 15:49:41.429",,,,,,,,,12.93,,,,,
"2018/01/27 15:49:46.435",,12.08,,,,,,,,,,,,
"2018/01/27 15:50:18.932",,,,,,,,13.25,,,,,,
"2018/01/27 15:50:48.940",,,,,,,12.25,,,,,,,
"2018/01/27 15:50:56.439",11.67,,,,,,,,,,,,,
"2018/01/27 15:51:43.934",,,11.89,,,,,,,,,,,
"2018/01/27 15:51:59.014",,,,12.86,,,,,,,,,,
"2018/01/27 15:52:03.940",,,,,,,,,,,,14.3,,
"2018/01/27 15:52:06.434",,,,,,12.86,,,,,,,,
"2018/01/27 15:52:29.019",,,,,,,,,,,13.84,,,
"2018/01/27 15:53:56.432",,,,,,,,,,,,,13.91,
"2018/01/27 15:54:13.921",,,,,11.93,,,,,,,,,
"2018/01/27 15:54:23.932",,,,,,,,,,12.87,,,,
"2018/01/27 15:55:03.923",,11.57,,,,,,,,,,,,
"2018/01/27 15:55:41.428",,,,,,,,12.74,,,,,,
"2018/01/27 15:55:53.926",,,,,,,,,12.41,,,,,
"2018/01/27 15:56:13.925",11.15,,,,,,,,,,,,,
"2018/01/27 15:56:23.927",,,,,,,11.74,,,,,,,
"2018/01/27 15:57:21.423",,,11.37,,,,,,,,,,,
"2018/01/27 15:57:29.005",,,,,,12.35,,,,,,,,
"2018/01/27 15:57:43.927",,,,,,,,,,,,13.78,,
"2018/01/27 15:57:48.941",,,,12.35,,,,,,,,,,
"2018/01/27 15:58:03.923",,,,,,,,,,,13.32,,,
"2018/01/27 15:59:41.427",,,,,,,,,,,,,13.39,
"2018/01/27 15:59:56.426",,,,,11.42,,,,,,,,,
"2018/01/27 16:00:41.426",,11.06,,,,,,,,,,,,
"2018/01/27 16:00:51.425",,,,,,,,,,12.35,,,,
"2018/01/27 16:01:38.944",,,,,,,,12.23,,,,,,
"2018/01/27 16:01:48.942",10.64,,,,,,,,,,,,,
"2018/01/27 16:01:56.433",,,,,,,,,11.89,,,,,
"2018/01/27 16:02:38.938",,,,,,,11.23,,,,,,,
"2018/01/27 16:03:21.424",,,,,,11.84,,,,,,,,
"2018/01/27 16:03:38.940",,,10.86,,,,,,,,,13.26,,
"2018/01/27 16:03:59.012",,,,11.84,,,,,,,,,,
"2018/01/27 16:04:08.943",,,,,,,,,,,12.8,,,
"2018/01/27 16:05:41.437",,,,,,,,,,,,,12.87,
"2018/01/27 16:06:13.924",,,,,10.91,,,,,,,,,
"2018/01/27 16:06:23.929",,10.55,,,,,,,,,,,,
"2018/01/27 16:06:46.429",,,,,,,,,,11.82,,,,
"2018/01/27 16:07:38.941",10.13,,,,,,,,,,,,,
"2018/01/27 16:07:48.947",,,,,,,,11.72,,,,,,
"2018/01/27 16:08:19.009",,,,,,,,,11.36,,,,,
"2018/01/27 16:09:13.927",,,,,,,10.72,,,,,,,
"2018/01/27 16:09:31.430",,,,,,11.33,,,,,,,,
"2018/01/27 16:09:38.941",,,,,,,,,,,,12.74,,
"2018/01/27 16:10:16.437",,,10.35,,,,,,,,,,,
"2018/01/27 16:10:18.939",,,,11.33,,,,,,,,,,
"2018/01/27 16:10:26.430",,,,,,,,,,,12.28,,,
"2018/01/27 16:12:03.929",,,,,,,,,,,,,12.35,
"2018/01/27 16:12:38.936",,,,,10.4,,,,,,,,,
"2018/01/27 16:12:53.932",,10.03,,,,,,,,,,,,
"2018/01/27 16:13:31.434",,,,,,,,,,11.3,,,,
"2018/01/27 16:14:11.429",9.62,,,,,,,,,,,,,
"2018/01/27 16:14:26.435",,,,,,,,11.2,,,,,,
"2018/01/27 16:14:36.422",,,,,,,,,10.84,,,,,
"2018/01/27 16:16:06.433",,,,,,,10.2,,,,,12.22,,
"2018/01/27 16:16:08.947",,,,,,10.81,,,,,,,,
"2018/01/27 16:16:56.434",,,,10.81,,,,,,,11.76,,,
"2018/01/27 16:17:11.431",,,9.84,,,,,,,,,,,
"2018/01/27 16:18:38.931",,,,,,,,,,,,,11.82,
"2018/01/27 16:19:43.927",,9.52,,,,,,,,,,,,
"2018/01/27 16:19:53.931",,,,,9.89,,,,,,,,,
"2018/01/27 16:20:16.431",,,,,,,,,,10.77,,,,
"2018/01/27 16:21:16.430",,,,,,,,10.69,,,,,,
"2018/01/27 16:21:46.426",9.11,,,,,,,,,,,,,
"2018/01/27 16:22:01.424",,,,,,,,,10.32,,,,,
"2018/01/27 16:22:43.929",,,,,,,,,,,,11.71,,
"2018/01/27 16:23:18.935",,,,,,10.3,,,,,,,,
"2018/01/27 16:23:38.946",,,,,,,9.69,,,,,,,
"2018/01/27 16:24:03.922",,,,10.3,,,,,,,,,,
"2018/01/27 16:24:18.944",,,,,,,,,,,11.23,,,
"2018/01/27 16:24:59.002",,,9.33,,,,,,,,,,,
"2018/01/27 16:26:16.429",,,,,,,,,,,,,11.3,
"2018/01/27 16:27:36.436",,9.01,,,,,,,,,,,,
"2018/01/27 16:27:48.948",,,,,9.38,,,,,,,,,
"2018/01/27 16:27:59.010",,,,,,,,,,10.25,,,,
"2018/01/27 16:28:46.434",,,,,,,,10.18,,,,,,
"2018/01/27 16:29:46.434",8.6,,,,,,,,,,,,,
"2018/01/27 16:29:48.936",,,,,,,,,9.79,,,,,
"2018/01/27 16:30:21.433",,,,,,,,,,,,11.19,,
"2018/01/27 16:30:48.936",,,,,,9.79,,,,,,,,
"2018/01/27 16:31:38.940",,,,9.79,,,,,,,,,,
"2018/01/27 16:32:03.937",,,,,,,9.18,,,,,,,
"2018/01/27 16:32:06.426",,,,,,,,,,,10.71,,,
"2018/01/27 16:33:23.934",,,8.81,,,,,,,,,,,
"2018/01/27 16:34:29.021",,,,,,,,,,,,,10.77,
"2018/01/27 16:36:11.430",,,,,8.86,,,,,,,,,
"2018/01/27 16:36:29.011",,8.5,,,,,,,,,,,,
"2018/01/27 16:36:46.431",,,,,,,,,,9.73,,,,
"2018/01/27 16:36:53.926",,,,,,,,9.67,,,,,,
"2018/01/27 16:38:59.012",,,,,,9.28,,,,,,,,
"2018/01/27 16:39:01.426",,,,,,,,,,,,10.66,,
"2018/01/27 16:39:08.943",,,,,,,,,9.27,,,,,
"2018/01/27 16:39:31.428",8.08,,,,,,,,,,,,,
"2018/01/27 16:39:59.015",,,,9.28,,,,,,,,,,
"2018/01/27 16:41:19.017",,,,,,,,,,,10.19,,,
"2018/01/27 16:41:21.430",,,,,,,8.67,,,,,,,
"2018/01/27 16:42:53.926",,,8.3,,,,,,,,,,,
"2018/01/27 16:43:48.950",,,,,,,,,,,,,10.25,
"2018/01/27 16:45:38.943",,,,,,,,9.16,,,,,,
"2018/01/27 16:45:43.930",,,,,8.35,,,,,,,,,
"2018/01/27 16:45:56.425",,,,,,,,,,9.21,,,,
"2018/01/27 16:46:38.931",,7.99,,,,,,,,,,,,
"2018/01/27 16:48:08.949",,,,,,8.77,,,,,,,,
"2018/01/27 16:48:43.929",,,,,,,,,,,,10.14,,
"2018/01/27 16:49:18.934",,,,8.77,,,,,,,,,,
"2018/01/27 16:49:38.943",,,,,,,,,8.75,,,,,
"2018/01/27 16:51:26.428",7.57,,,,,,,,,,,,,
"2018/01/27 16:51:33.935",,,,,,,8.16,,,,,,,
"2018/01/27 16:51:56.435",,,,,,,,,,,9.66,,,
"2018/01/27 16:53:16.437",,,7.79,,,,,,,,,,,
"2018/01/27 16:54:33.925",,,,,,,,,,,,,9.73,
"2018/01/27 16:55:23.928",,,,,,,,8.64,,,,,,
"2018/01/27 16:56:06.428",,,,,7.84,,,,,,,,,
"2018/01/27 16:56:53.933",,,,,,,,,,8.69,,,,
"2018/01/27 16:58:11.436",,,,,,8.25,,,,,,,,
"2018/01/27 16:58:41.428",,7.47,,,,,,,,,,,,
"2018/01/27 16:59:13.937",,,,,,,,,,,,9.62,,
"2018/01/27 16:59:29.018",,,,8.25,,,,,,,,,,
"2018/01/27 17:02:11.432",,,,,,,,,8.23,,,,,
"2018/01/27 17:03:06.432",,,,,,,7.64,,,,,,,
"2018/01/27 17:03:41.432",,,,,,,,,,,9.14,,,
"2018/01/27 17:04:51.429",,,7.28,,,,,,,,,,,
"2018/01/27 17:05:26.437",7.06,,,,,,,,,,,,,
"2018/01/27 17:06:16.423",,,,,,,,8.13,,,,,,
"2018/01/27 17:06:53.924",,,,,,,,,,,,,9.21,
"2018/01/27 17:07:56.435",,,,,7.33,,,,,,,,,
"2018/01/27 17:09:03.930",,,,,,7.74,,,,,,,,
"2018/01/27 17:09:11.438",,,,,,,,,,8.17,,,,
"2018/01/27 17:10:29.018",,,,7.74,,,,,,,,,,
"2018/01/27 17:12:03.926",,,,,,,,,,,,9.1,,
"2018/01/27 17:12:59.006",,6.96,,,,,,,,,,,,
"2018/01/27 17:16:11.421",,,,,,,7.13,,,,,,,
"2018/01/27 17:17:36.427",,,,,,,,,7.71,,,,,
"2018/01/27 17:18:11.429",,,,,,,,7.62,,,,,,
"2018/01/27 17:18:36.432",,,6.77,,,,,,,,,,,
"2018/01/27 17:18:41.434",,,,,,,,,,,8.62,,,
"2018/01/27 17:21:01.435",,,,,6.82,,,,,,,,,
"2018/01/27 17:21:23.937",,,,,,7.23,,,,,,,,
"2018/01/27 17:22:03.931",,,,,,,,,,,,,8.69,
"2018/01/27 17:22:23.935",6.55,,,,,,,,,,,,,
"2018/01/27 17:23:56.436",,,,7.23,,,,,,,,,,
"2018/01/27 17:25:36.435",,,,,,,,,,7.64,,,,
"2018/01/27 17:28:56.433",,,,,,,,,,,,8.58,,
"2018/01/27 17:31:53.934",,6.45,,,,,,,,,,,,
"2018/01/27 17:32:41.431",,,,,,,6.62,,,,,,,
"2018/01/27 17:33:03.930",,,,,,,,7.11,,,,,,
"2018/01/27 17:35:21.431",,,6.26,,,,,,,,,,,
"2018/01/27 17:36:38.940",,,,,,6.72,,,,,,,,
"2018/01/27 17:37:23.927",,,,,,,,,,,8.1,,,
"2018/01/27 17:37:33.923",,,,,,,,,7.19,,,,,
"2018/01/27 17:37:56.426",,,,,6.3,,,,,,,,,
"2018/01/27 17:40:31.423",,,,6.72,,,,,,,,,,
"2018/01/27 17:42:03.922",,,,,,,,,,,,,8.17,
"2018/01/27 17:46:06.434",,,,,,,,,,7.12,,,,
"2018/01/27 17:46:18.948",6.04,,,,,,,,,,,,,
"2018/01/27 17:49:58.998",,,,,,,,,,,,8.06,,
"2018/01/27 17:50:46.437",,,,,,,,6.6,,,,,,
"2018/01/27 17:52:11.436",,,,,,,6.11,,,,,,,
"2018/01/27 17:55:23.931",,,,,,6.21,,,,,,,,
"2018/01/27 17:56:26.429",,,5.74,,,,,,,,,,,
"2018/01/27 17:57:38.933",,5.94,,,,,,,,,,,,
"2018/01/27 17:58:56.428",,,,,5.79,,,,,,,,,
"2018/01/27 18:00:41.429",,,,6.21,,,,,,,,,,
"2018/01/27 18:03:23.932",,,,,,,,,,,7.58,,,
"2018/01/27 18:04:16.423",,,,,,,,,6.67,,,,,
"2018/01/27 18:10:01.437",,,,,,,,,,,,,7.64,
"2018/01/27 18:14:51.427",,,,,,,,6.08,,,,,,
"2018/01/27 18:15:18.946",,,,,,,,,,6.6,,,,
"2018/01/27 18:21:06.430",,,,,,,,,,,,7.56,,
"2018/01/27 18:21:13.939",,,,,,5.69,,,,,,,,
"2018/01/27 18:21:56.432",,,,,,,5.6,,,,,,,
"2018/01/27 18:23:29.019",5.52,,,,,,,,,,,,,
"2018/01/27 18:28:08.938",,,5.23,,,,,,,,,,,
"2018/01/27 18:29:38.947",,,,5.69,,,,,,,,,,
"2018/01/27 18:29:46.434",,,,,5.28,,,,,,,,,
"2018/01/27 18:41:38.938",,5.43,,,,,,,,,,,,
"2018/01/27 18:49:18.937",,,,,,,,,6.15,,,,,
"2018/01/27 18:49:41.434",,,,,,,,,,,7.06,,,
"2018/01/27 18:52:36.424",,,,,,,,5.57,,,,,,
"2018/01/27 19:01:36.433",,,,,,5.18,,,,,,,,
"2018/01/27 19:01:59.020",,,,,,,,,,,,,7.12,
"2018/01/27 19:10:23.936",,,,,,,,,,6.08,,,,
"2018/01/27 19:11:06.436",,,,,,,5.09,,,,,,,
"2018/01/27 19:20:31.432",,,,5.18,,,,,,,,,,
"2018/01/27 19:22:33.932",,,,,,,,,,,,7.04,,
"2018/01/27 19:24:18.946",,,4.72,,,,,,,,,,,
"2018/01/27 19:24:48.947",,,,,4.77,,,,,,,,,
"2018/01/27 19:52:38.950",5.01,,,,,,,,,,,,,
"2018/01/27 20:12:38.948",,,,,,,,5.06,,,,,,
"2018/01/27 20:39:13.923",,,,,,4.67,,,,,,,,
"2018/01/27 20:40:36.428",,4.91,,,,,,,,,,,,
"2018/01/27 21:08:31.437",,,,,,,,,5.62,,,,,
"2018/01/27 21:09:11.433",,,,,,,,,,,6.54,,,
"2018/01/27 22:02:41.426",,,,,,,4.57,,,,,,,
"2018/01/27 22:18:48.944",,,,4.67,,,,,,,,,,
"2018/01/27 22:57:01.434",,,,,,,,,,,,,6.6,
"2018/01/28 00:13:46.430",,,,,4.26,,,,,,,,,
"2018/01/28 00:15:06.422",,,,,,,,,,5.56,,,,
"2018/01/28 00:27:29.035",,,4.21,,,,,,,,,,,
"2018/01/28 01:32:21.434",,,,,,,,,,,,6.52,,
"2018/01/28 08:48:18.944",4.5,,,,,,,,,,,,,
"2018/01/29 03:00:46.426",,4.4,,,,,,,,,,,,
"2018/01/29 03:08:03.925",,,,,,,,,,,6.02,,,
"2018/01/29 04:58:43.932",,,,,,,,,,,,,6.08,
"2018/01/29 05:33:38.928",,,,,,,,4.55,,,,,,
"2018/01/29 07:39:38.945",,,,,,,,,5.1,,,,,
"2018/01/29 08:15:31.434",,,,,,,,,,5.04,,,,
"2018/01/29 08:22:36.433",,,,,,4.16,,,,,,,,
"2018/01/29 08:30:13.932",,,,,,,,,4.58,,,,,
"2018/01/29 08:31:56.426",,,,4.16,,,,,,,,,,
"2018/01/29 08:32:06.427",,,,,,,4.06,,,,,,,
"2018/01/29 08:34:23.932",,,,,,,,,,,,5.99,,
"2018/01/29 08:42:23.936",,,3.7,,,,,,,,,,,
"2018/01/29 08:46:39.024",,,,,3.75,,,,,,,,,
"2018/01/29 09:10:13.931",,,,,,,,4.04,,,,,,
"2018/01/29 09:15:03.929",3.99,,,,,,,,,,,,,
"2018/01/29 09:33:48.946",,,,,,3.65,,,,,,,,
"2018/01/29 09:40:59.004",,3.89,,,,,,,,,,,,
"2018/01/29 10:20:51.425",,,,3.65,,,,,,,,,,
"2018/01/29 11:11:51.421",,,,,,,,,,4.52,,,,
"2018/01/29 11:13:13.928",,,,,,,3.55,,,,,,,
"2018/01/29 14:02:56.429",,,,,,,,,,,,6.52,,
"2018/01/29 14:04:11.436",,,,,,,,,,,6.54,,6.6,
"2018/01/29 14:04:38.935",,,,,,,4.06,,,,,,,
"2018/01/29 14:06:38.946",,4.4,,,,,,,,,,,,
"2018/01/29 14:06:43.930",4.5,,,,,,,,,,,,,
"2018/01/29 14:08:38.943",,,,,,,,,,5.04,,,,
"2018/01/29 14:08:41.428",,,,,,,,,5.1,,,,,
"2018/01/29 14:12:21.430",,,4.21,,,,,,,,,,,
"2018/01/29 14:12:48.943",,,,,,,,,,,,7.04,,
"2018/01/29 14:12:51.427",,,,,,,,,,,7.06,,,
"2018/01/29 14:13:06.428",,,,,,,,,,,,,7.12,
"2018/01/29 14:13:23.928",,,,4.16,,,,,,,,,,
"2018/01/29 14:14:21.420",5.01,,,,,,,,,,,,,
"2018/01/29 14:14:59.005",,,,,,,4.57,,,,,,,
"2018/01/29 14:15:01.429",,,,,4.26,,,,,,,,,
"2018/01/29 14:15:08.947",,4.91,,,,,,,,,,,,
"2018/01/29 14:16:41.431",,,,,,,,,,5.56,,,,
"2018/01/29 14:16:46.421",,,,,,4.16,,,,,,,,
"2018/01/29 14:16:59.022",,,,,,,,,5.62,,,,,
"2018/01/29 14:17:36.427",,,,,,,,4.55,,,,,,
"2018/01/29 14:20:36.428",,,4.72,,,,,,,,,,,
"2018/01/29 14:21:23.928",5.52,,,,,,,,,,,,,
"2018/01/29 14:22:03.934",,,,,,,,,,,7.58,,,
"2018/01/29 14:22:06.430",,,,,,,,,,,,,7.64,
"2018/01/29 14:22:18.945",,,,,,,,,,,,7.56,,
"2018/01/29 14:22:23.933",,5.43,,,,,,,,,,,,
"2018/01/29 14:23:06.422",,,,4.67,,,,,,,,,,
"2018/01/29 14:23:31.431",,,,,,,5.09,,,,,,,
"2018/01/29 14:23:53.926",,,,,,,,,,6.08,,,,
"2018/01/29 14:24:01.425",,,,,4.77,,,,,,,,,
"2018/01/29 14:24:21.429",,,,,,,,,6.15,,,,,
"2018/01/29 14:26:29.028",,,,,,4.67,,,,,,,,
"2018/01/29 14:26:43.928",,,,,,,,5.06,,,,,,
"2018/01/29 14:28:16.420",6.04,,,,,,,,,,,,,
"2018/01/29 14:28:33.924",,,5.23,,,,,,,,,,,
"2018/01/29 14:29:29.092",,5.94,,,,,,,,,,,,
"2018/01/29 14:29:46.436",,,,,,,,,,,,,8.14,
"2018/01/29 14:30:01.426",,,,,,,,,,,8.1,,,
"2018/01/29 14:30:11.425",,,,,,,,,,,,8.06,,
"2018/01/29 14:31:03.932",,,,,,,,,,6.6,,,,
"2018/01/29 14:31:13.931",,,,5.18,,,,,,,,,,
"2018/01/29 14:31:31.429",,,,,,,5.6,,,,,,,
"2018/01/29 14:31:38.941",,,,,,,,,6.67,,,,,
"2018/01/29 14:32:11.436",,,,,5.28,,,,,,,,,
"2018/01/29 14:34:59.069",,,,,,5.18,,,,,,,,
"2018/01/29 14:35:01.431",,,,,,,,5.57,,,,,,
"2018/01/29 14:35:11.435",6.55,,,,,,,,,,,,,
"2018/01/29 14:36:21.435",,,5.74,,,,,,,,,,,
"2018/01/29 14:36:26.423",,6.45,,,,,,,,,,,,
"2018/01/29 14:37:36.426",,,,,,,,,,,,,8.67,
"2018/01/29 14:37:59.019",,,,,,,,,,,8.62,,,
"2018/01/29 14:38:13.936",,,,,,,,,,7.12,,,,
"2018/01/29 14:38:18.945",,,,,,,,,,,,8.58,,
"2018/01/29 14:38:43.929",,,,,,,,,7.19,,,,,
"2018/01/29 14:39:18.938",,,,5.69,,,,,,,,,,
"2018/01/29 14:39:23.934",,,,,,,6.11,,,,,,,
"2018/01/29 14:40:13.939",,,,,5.79,,,,,,,,,
"2018/01/29 14:42:13.933",7.06,,,,,,,,,,,,,
"2018/01/29 14:42:46.434",,,,,,,,6.08,,,,,,
"2018/01/29 14:43:01.440",,,,,,5.69,,,,,,,,
"2018/01/29 14:43:23.934",,6.96,,,,,,,,,,,,
"2018/01/29 14:44:06.437",,,6.26,,,,,,,,,,,
"2018/01/29 14:45:31.438",,,,,,,,,,7.64,,,,
"2018/01/29 14:45:33.936",,,,,,,,,,,,,9.19,
"2018/01/29 14:45:46.436",,,,,,,,,,,9.14,,,
"2018/01/29 14:46:01.438",,,,,,,,,7.71,,,,,
"2018/01/29 14:46:31.434",,,,,,,,,,,,9.1,,
"2018/01/29 14:47:06.434",,,,6.21,,,,,,,,,,
"2018/01/29 14:47:11.429",,,,,,,6.62,,,,,,,
"2018/01/29 14:48:06.436",,,,,6.3,,,,,,,,,
"2018/01/29 14:49:26.428",7.57,,,,,,,,,,,,,
"2018/01/29 14:50:41.425",,7.47,,,,,,,,,,,,
"2018/01/29 14:50:51.426",,,,,,,,6.6,,,,,,
"2018/01/29 14:51:01.425",,,,,,6.21,,,,,,,,
"2018/01/29 14:52:06.428",,,6.77,,,,,,,,,,,
"2018/01/29 14:52:51.437",,,,,,,,,,8.14,,,,
"2018/01/29 14:53:01.431",,,,,,,,,8.21,,,,,
"2018/01/29 14:53:33.936",,,,,,,,,,,,,9.71,
"2018/01/29 14:53:48.939",,,,,,,,,,,9.66,,,
"2018/01/29 14:54:46.434",,,,,,,,,,,,9.62,,
"2018/01/29 14:54:59.003",,,,6.72,,,,,,,,,,
"2018/01/29 14:55:11.435",,,,,,,7.13,,,,,,,
"2018/01/29 14:56:08.943",,,,,6.82,,,,,,,,,
"2018/01/29 14:56:56.421",8.08,,,,,,,,,,,,,
"2018/01/29 14:58:11.438",,7.99,,,,,,,,,,,,
"2018/01/29 14:58:46.437",,,,,,,,7.11,,,,,,
"2018/01/29 14:58:56.430",,,,,,6.72,,,,,,,,
"2018/01/29 14:59:43.925",,,7.28,,,,,,,,,,,
"2018/01/29 15:00:41.426",,,,,,,,,,8.67,,,,
"2018/01/29 15:01:08.942",,,,,,,,,8.73,,,,,
"2018/01/29 15:02:06.430",,,,,,,,,,,,,10.23,
"2018/01/29 15:02:18.935",,,,,,,,,,,10.19,,,
"2018/01/29 15:03:01.433",,,,7.23,,,,,,,,,,
"2018/01/29 15:03:06.429",,,,,,,7.64,,,,,,,
"2018/01/29 15:03:13.926",,,,,,,,,,,,10.14,,
"2018/01/29 15:04:01.420",,,,,7.33,,,,,,,,,
"2018/01/29 15:04:46.429",8.6,,,,,,,,,,,,,
"2018/01/29 15:05:56.424",,8.5,,,,,,,,,,,,
"2018/01/29 15:06:48.951",,,,,,,,7.62,,,,,,
"2018/01/29 15:07:01.423",,,,,,7.23,,,,,,,,
"2018/01/29 15:08:01.426",,,7.79,,,,,,,,,,,
"2018/01/29 15:08:51.428",,,,,,,,,,9.19,,,,
"2018/01/29 15:08:59.003",,,,,,,,,9.25,,,,,
"2018/01/29 15:10:48.937",,,,,,,,,,,,,10.75,
"2018/01/29 15:10:56.430",,,,,,,,,,,10.71,,,
"2018/01/29 15:11:11.428",,,,7.74,,,,,,,,,,
"2018/01/29 15:11:16.429",,,,,,,8.16,,,,,,,
"2018/01/29 15:12:13.928",,,,,,,,,,,,10.66,,
"2018/01/29 15:12:18.945",,,,,7.84,,,,,,,,,
"2018/01/29 15:12:53.923",9.11,,,,,,,,,,,,,
"2018/01/29 15:13:53.925",,9.01,,,,,,,,,,,,
"2018/01/29 15:14:59.020",,,,,,,,8.13,,,,,,
"2018/01/29 15:15:13.933",,,,,,7.74,,,,,,,,
"2018/01/29 15:16:31.429",,,8.3,,,,,,,,,,,
"2018/01/29 15:17:21.438",,,,,,,,,,9.71,,,,
"2018/01/29 15:17:33.929",,,,,,,,,9.77,,,,,
"2018/01/29 15:19:23.930",,,,8.25,,,,,,,,,,
"2018/01/29 15:19:29.020",,,,,,,,,,,,,11.26,
"2018/01/29 15:19:41.424",,,,,,,8.67,,,,,,,
"2018/01/29 15:20:18.943",,,,,,,,,,,11.23,,,
"2018/01/29 15:20:38.949",,,,,8.35,,,,,,,,,
"2018/01/29 15:20:59.011",,,,,,,,,,,,11.17,,
"2018/01/29 15:21:21.427",9.62,,,,,,,,,,,,,
"2018/01/29 15:22:18.947",,9.52,,,,,,,,,,,,
"2018/01/29 15:23:18.943",,,,,,,,8.64,,,,,,
"2018/01/29 15:23:33.931",,,,,,8.25,,,,,,,,
"2018/01/29 15:24:59.013",,,8.81,,,,,,,,,,,
"2018/01/29 15:26:01.427",,,,,,,,,10.29,,,,,
"2018/01/29 15:26:03.935",,,,,,,,,,10.23,,,,
"2018/01/29 15:28:11.431",,,,8.77,,,,,,,,,,
