,TK_PLCS/FPIX/crate03/module06/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module06/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module06/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module06/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module06/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module07/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module07/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module07/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module07/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module07/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module07/channel_read_08.value.converted:_original.._value,
,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,Passive Box #3 Pt1k on Detector,
"2018/02/14 11:27:59.139",,,,,,,,8.45,,,,
"2018/02/14 11:37:39.134",,,,,,,6.28,,,,,
"2018/02/14 12:02:36.641",,,,,,,,,,8.25,,
"2018/02/14 12:06:41.624",5.48,,,,,,,,,,,
"2018/02/14 12:16:34.228",,6.08,,,,,,,,,,
"2018/02/14 12:18:49.137",,,,,,,,,6.94,,,
"2018/02/14 12:20:19.134",,,,,5.45,,,,,,,
"2018/02/14 12:58:26.628",,,,,,6.38,,,,,,
"2018/02/14 14:10:01.634",,,,,,6.89,,,,,,
"2018/02/14 14:11:29.132",,,,,,,,,7.45,,,
"2018/02/14 14:46:01.636",,6.6,,,,,,,,,,
"2018/02/14 14:47:14.151",,,,,5.96,,,,,,,
"2018/02/14 18:12:41.629",5.99,,,,,,,,,,,
"2018/02/14 18:14:29.141",,,,,,,,,,8.77,,
"2018/02/14 18:45:24.156",,,,,,,6.79,,,,,
"2018/02/14 18:59:46.638",,,,,,,,8.96,,,,
"2018/02/14 19:02:46.632",,,,6.16,,,,,,,8.11,
"2018/02/14 19:23:59.131",,,6.33,,,,,,,,,
"2018/02/14 19:26:44.141",,,,,,7.4,,,,,,
"2018/02/14 19:30:36.642",,,,,,,,,7.96,,,
"2018/02/14 19:32:59.138",,7.11,,,,,,,,,,
"2018/02/14 19:34:06.626",,,,,6.47,,,,,,,
"2018/02/14 23:00:54.144",,,,,,,,,7.45,,,
"2018/02/14 23:05:14.140",,6.6,,,,,,,,,,
"2018/02/14 23:08:19.133",,,,,,6.89,,,,,,
"2018/02/14 23:09:49.139",,,,,5.96,,,,,,,
"2018/02/14 23:37:16.633",,,5.82,,,,,,,,,
"2018/02/14 23:48:36.633",,,,5.65,,,,,,,,
"2018/02/14 23:52:09.123",,,,,,,,,,,7.6,
"2018/02/14 23:57:11.636",,,,,,,,8.45,,,,
"2018/02/15 01:06:14.147",,,,,,,6.28,,,,,
"2018/02/15 01:51:34.220",,,,,,,,,,8.25,,
"2018/02/15 01:52:09.132",5.48,,,,,,,,,,,
"2018/02/15 01:57:11.630",,6.08,,,,,,,,,,
"2018/02/15 01:58:36.632",,,,,,,,,6.94,,,
"2018/02/15 02:01:49.125",,,,,5.45,,,,,,,
"2018/02/15 02:04:44.215",,,,,,6.38,,,,,,
"2018/02/15 02:19:04.213",,,5.3,,,,,,,,,
"2018/02/15 02:19:26.638",,,,5.13,,,,,,,,
"2018/02/15 02:32:11.625",,,,,,,,,,,7.08,
"2018/02/15 04:33:29.129",,,,,,,,,,,7.6,
"2018/02/15 04:33:46.629",,,,5.65,,,,,,,,
"2018/02/15 04:55:51.625",,,5.82,,,,,,,,,
"2018/02/15 04:56:51.624",,,,,,6.89,,,,,,
"2018/02/15 04:58:06.626",,,,,,,,,7.45,,,
"2018/02/15 05:04:29.140",,,,,5.96,,,,,,,
"2018/02/15 05:05:59.126",,6.6,,,,,,,,,,
"2018/02/15 05:14:09.129",5.99,,,,,,,,,,,
"2018/02/15 05:18:36.639",,,,,,,6.79,,,,,
"2018/02/15 05:18:51.636",,,,,,,,,,8.77,,
"2018/02/15 07:46:01.632",,,,6.16,,,,,,,,
"2018/02/15 07:47:01.634",,,,,,,,8.96,,,,
"2018/02/15 07:48:56.634",,,,,,,,,,,8.11,
"2018/02/15 08:18:21.632",,,6.33,,,,,,,,,
"2018/02/15 13:33:11.638",,7.11,,,,,,,,,,
"2018/02/15 14:11:21.636",,,,,6.47,,,,,,,
"2018/02/15 14:19:24.141",,,,,,7.4,,,,,,
"2018/02/15 14:25:09.139",,,,,,,,,7.96,,,
"2018/02/15 17:32:11.635",,,,,,,,,7.45,,,
"2018/02/15 17:58:11.632",,,,,,6.89,,,,,,
"2018/02/15 17:58:49.140",,,,,5.96,,,,,,,
"2018/02/15 19:34:34.220",,7.62,,,,,,,,,,
"2018/02/15 20:22:36.632",,,,,,7.4,,,,,,
"2018/02/15 20:23:04.218",,,,,,,,,7.96,,,
"2018/02/15 20:26:19.138",,8.13,,,,,,,,,,
"2018/02/15 20:29:21.635",,,,,6.47,,,,,,,
"2018/02/15 20:54:14.141",6.5,,,,,,,,,,,
"2018/02/16 02:07:11.638",,,,,,,,,,9.28,,
"2018/02/16 04:37:34.218",,8.64,,,,,,,,,,
"2018/02/16 06:11:21.622",,,,,,,7.3,,,,,
"2018/02/16 06:20:04.220",,,,6.67,,,,,,,,
"2018/02/16 06:40:41.640",,,,,,,,,,,8.62,
"2018/02/16 06:47:11.634",,,,,,,,9.47,,,,
"2018/02/16 06:48:44.142",,,6.84,,,,,,,,,
"2018/02/16 08:35:26.625",,,,,,,,8.96,,,,
"2018/02/16 08:43:26.629",,,6.33,,,,,,,,,
"2018/02/16 08:49:01.644",,,,,,,,,,,8.11,
"2018/02/16 08:52:34.221",,9.16,,,,,,,,,,
"2018/02/16 08:54:21.629",,,,6.16,,,,,,,,
"2018/02/16 09:05:29.126",,,,,,,6.79,,,,,
"2018/02/16 09:11:11.636",,9.67,,,,,,,,,,
"2018/02/16 09:25:54.144",5.99,,,,,,,,,,,
"2018/02/16 09:27:44.149",,,,,,,,,,8.77,,
"2018/02/16 09:32:56.630",,10.18,,,,,,,,,,
"2018/02/16 09:33:14.133",,,,,,,,,7.45,,,
"2018/02/16 09:41:04.220",,,,,5.96,,,,,,,
"2018/02/16 09:46:11.635",,,,,,6.89,,,,,,
"2018/02/16 09:47:06.633",,10.69,,,,,,,,,,
"2018/02/16 10:00:21.632",,,,5.65,,,,,,,,
"2018/02/16 10:01:06.627",,,5.82,,,,,,,,,
"2018/02/16 10:02:49.139",,,,,,,,,,,7.6,
"2018/02/16 10:03:14.141",,,,,,,,8.45,,,,
"2018/02/16 10:04:39.133",,11.2,,,,,,,,,,
"2018/02/16 10:12:49.137",,,,,,,6.28,,,,,
"2018/02/16 10:13:46.633",,11.72,,,,,,,,,,
"2018/02/16 10:21:16.628",,12.23,,,,,,,,,,
"2018/02/16 10:25:06.626",,12.74,,,,,,,,,,
"2018/02/16 10:29:16.635",,13.25,,,,,,,,,,
"2018/02/16 10:33:04.217",,13.76,,,,,,,,,,
"2018/02/16 10:36:14.149",,14.27,,,,,,,,,,
"2018/02/16 10:39:26.630",,14.79,,,,,,,,,,
"2018/02/16 10:42:19.128",,15.3,,,,,,,,,,
"2018/02/16 10:44:14.141",,15.82,,,,,,,,,,
"2018/02/16 10:45:34.212",,16.36,,,,,,,,,,
"2018/02/16 10:46:34.216",,16.89,,,,,,,,,,
"2018/02/16 10:48:16.628",,17.4,,,,,,,,,,
"2018/02/16 10:50:01.631",,17.92,,,,,,,,,,
"2018/02/16 10:51:14.139",,18.45,,,,,,,,,,
"2018/02/16 10:52:01.638",,19.04,,,,,,,,,,
"2018/02/16 10:52:39.139",,19.55,,,,,,,,,,
"2018/02/16 10:53:16.639",,20.09,,,,,,,,,,
"2018/02/16 10:53:51.630",,20.6,,,,,,,,,,
"2018/02/16 10:54:26.635",,21.24,,,,,,,,,,
"2018/02/16 10:55:01.630",,21.75,,,,,,,,,,
"2018/02/16 10:55:59.132",,22.31,,,,,,,,,,
"2018/02/16 10:56:36.641",,22.88,,,,,,,,,,
"2018/02/16 10:57:09.128",,23.42,,,,,,,,,,
"2018/02/16 10:57:46.626",,23.93,,,,,,,,,,
"2018/02/16 10:58:26.635",,24.47,,,,,,,,,,
"2018/02/16 10:59:04.227",,24.99,,,,,,,,,,
"2018/02/16 10:59:26.636",,25.6,,,,,,,,,,
"2018/02/16 10:59:49.136",,26.16,,,,,,,,,,
"2018/02/16 11:00:11.633",,26.78,,,,,,,,,,
"2018/02/16 11:00:29.126",,27.29,,,,,,,,,,
"2018/02/16 11:00:46.633",,27.98,,,,,,,,,,
"2018/02/16 11:01:01.638",,28.49,,,,,,,,,,
"2018/02/16 11:01:11.634",,29.11,,,,,,,,,,
"2018/02/16 11:01:21.638",,29.62,,,,,,,,,,
"2018/02/16 11:01:36.632",,30.24,,,,,,,,,,
"2018/02/16 11:01:44.141",,31.07,,,,,,,,,,
"2018/02/16 11:02:01.635",,31.66,,,,,,,,,,
"2018/02/16 11:02:11.637",,32.27,,,,,,,,,,
"2018/02/16 11:02:31.639",,32.88,,,,,,,,,,
"2018/02/16 11:03:16.633",,33.4,,,,,,,,,,
"2018/02/16 11:04:44.219",,33.94,,,,,,,,,,
"2018/02/16 11:05:06.630",,34.48,,,,,,,,,,
"2018/02/16 11:05:51.631",,35.04,,,,,,,,,,
"2018/02/16 11:06:06.644",,35.61,,,,,,,,,,
"2018/02/16 11:06:26.642",,36.42,,,,,,,,,,
"2018/02/16 11:06:46.630",,37.08,,,,,,,,,,
"2018/02/16 11:06:59.134",,37.72,,,,,,,,,,
"2018/02/16 11:07:19.133",,38.38,,,,,,,,,,
"2018/02/16 11:07:26.633",,39.02,,,,,,,,,,
"2018/02/16 11:07:41.633",,39.66,,,,,,,,,,
"2018/02/16 11:08:06.627",,40.35,,,,,,,,,,
"2018/02/16 11:08:16.637",,40.87,,,,,,,,,,
"2018/02/16 11:08:24.212",,41.53,,,,,,,,,,
"2018/02/16 11:08:39.138",,42.22,,,,,,,,,,
"2018/02/16 11:08:44.151",,42.89,,,,,,,,,,
"2018/02/16 11:09:01.633",,43.4,,,,,,,,,,
"2018/02/16 11:09:06.630",,44.09,,,,,,,,,,
"2018/02/16 11:09:11.635",,44.88,,,,,,,,,,
"2018/02/16 11:09:16.635",,45.47,,,,,,,,,,
"2018/02/16 11:09:21.632",,45.99,,,,,,,,,,
"2018/02/16 11:09:31.635",,46.51,,,,,,,,,,
"2018/02/16 11:09:36.631",,47.15,,,,,,,,,,
"2018/02/16 11:09:59.131",,49.69,,,,,,,,,,
"2018/02/16 11:10:04.214",,50.33,,,,,,,,,,
"2018/02/16 11:10:06.629",,49.3,,,,,,,,,,
"2018/02/16 11:10:09.137",,50.19,,,,,,,,,,
"2018/02/16 11:10:21.639",,50.88,,,,,,,,,,
"2018/02/16 11:10:26.634",,51.79,,,,,,,,,,
"2018/02/16 11:10:29.130",,52.51,,,,,,,,,,
"2018/02/16 11:10:31.633",,51.59,,,,,,,,,,
"2018/02/16 11:10:34.206",,52.26,,,,,,,,,,
"2018/02/16 11:10:36.630",,52.83,,,,,,,,,,
"2018/02/16 11:10:39.124",,53.39,,,,,,,,,,
"2018/02/16 11:10:41.634",,54.78,,,,,,,,,,
"2018/02/16 11:10:44.145",,53.96,,,,,,,,,,
"2018/02/16 11:10:49.134",,54.48,,,,,,,,,,
"2018/02/16 11:10:51.629",,53.76,,,,,,,,,,
"2018/02/16 11:10:54.140",,52.56,,,,,,,,,,
"2018/02/16 11:10:56.631",,51.84,,,,,,,,,,
"2018/02/16 11:10:59.130",,52.53,,,,,,,,,,
"2018/02/16 11:11:04.216",,53.57,,,,,,,,,,
"2018/02/16 11:11:06.635",,52.8,,,,,,,,,,
"2018/02/16 11:11:14.136",,52.04,,,,,,,,,,
"2018/02/16 11:11:19.132",,51.35,,,,,,,,,,
"2018/02/16 11:11:21.634",,52.43,,,,,,,,,,
"2018/02/16 11:11:26.636",,50.63,,,,,,,,,,
"2018/02/16 11:11:31.633",,51.49,,,,,,,,,,
"2018/02/16 11:11:34.216",,52.14,,,,,,,,,,
"2018/02/16 11:11:36.632",,51.59,,,,,,,,,,
"2018/02/16 11:11:39.127",,50.78,,,,,,,,,,
"2018/02/16 11:11:44.133",,49.77,,,,,,,,,,
"2018/02/16 11:11:51.628",,48.33,,,,,,,,,,
"2018/02/16 11:11:54.147",,46.9,,,,,,,,,,
"2018/02/16 11:12:06.633",,46.26,,,,,,,,,,
"2018/02/16 11:12:14.140",,45.32,,,,,,,,,,
"2018/02/16 11:12:19.128",,44.8,,,,,,,,,,
"2018/02/16 11:12:24.144",,43.94,,,,,,,,,,
"2018/02/16 11:12:29.130",,43.31,,,,,,,,,,
"2018/02/16 11:12:31.625",,42.1,,,,,,,,,,
"2018/02/16 11:12:36.631",,40.94,,,,,,,,,,
"2018/02/16 11:12:39.130",,40.23,,,,,,,,,,
"2018/02/16 11:12:41.634",,39.69,,,,,,,,,,
"2018/02/16 11:12:46.633",,39.12,,,,,,,,,,
"2018/02/16 11:12:54.140",,38.45,,,,,,,,,,
"2018/02/16 11:12:56.624",,37.59,,,,,,,,,,
"2018/02/16 11:13:04.204",,36.79,,,,,,,,,,
"2018/02/16 11:13:19.131",,36.25,,,,,,,,,,
"2018/02/16 11:13:26.630",,35.63,,,,,,,,,,
"2018/02/16 11:13:36.634",,34.92,,,,,,,,,,
"2018/02/16 11:13:59.133",,34.33,,,,,,,,,,
"2018/02/16 11:14:06.628",,33.74,,,,,,,,,,
"2018/02/16 11:14:11.625",,33.15,,,,,,,,,,
"2018/02/16 11:14:26.631",,32.64,,,,,,,,,,
"2018/02/16 11:14:39.126",,31.88,,,,,,,,,,
"2018/02/16 11:14:46.626",,31.36,,,,,,,,,,
"2018/02/16 11:14:56.628",,30.73,,,,,,,,,,
"2018/02/16 11:15:11.633",,30.21,,,,,,,,,,
"2018/02/16 11:15:41.629",,29.57,,,,,,,,,,
"2018/02/16 11:15:49.144",,28.98,,,,,,,,,,
"2018/02/16 11:16:04.205",,28.44,,,,,,,,,,
"2018/02/16 11:16:31.626",,27.9,,,,,,,,,,
"2018/02/16 11:16:44.141",,27.37,,,,,,,,,,
"2018/02/16 11:17:04.212",,26.8,,,,,,,,,,
"2018/02/16 11:17:31.636",,26.14,,,,,,,,,,
"2018/02/16 11:17:56.632",,25.6,,,,,,,,,,
"2018/02/16 11:18:21.641",,25.08,,,,,,,,,,
"2018/02/16 11:18:54.151",,24.57,,,,,,,,,,
"2018/02/16 11:19:44.139",,24,,,,,,,,,,
"2018/02/16 11:20:51.633",,23.49,,,,,,,,,,
"2018/02/16 11:21:44.144",,22.97,,,,,,,,,,
"2018/02/16 11:22:34.219",,22.41,,,,,,,,,,
"2018/02/16 11:23:01.637",,21.83,,,,,,,,,,
"2018/02/16 11:23:29.133",,21.29,,,,,,,,,,
"2018/02/16 11:23:46.627",,20.78,,,,,,,,,,
"2018/02/16 11:24:19.134",,20.26,,,,,,,,,,
"2018/02/16 11:26:11.632",,19.75,,,,,,,,,,
"2018/02/16 11:28:06.633",,20.29,,,,,,,,,,
"2018/02/16 11:31:06.639",,19.75,,,,,,,,,,
"2018/02/16 11:32:21.632",,19.23,,,,,,,,,,
"2018/02/16 11:34:54.142",,18.72,,,,,,,,,,
"2018/02/16 11:41:36.641",,17.84,,,,,,,,,,
"2018/02/16 11:42:31.642",,17.31,,,,,,,,,,
"2018/02/16 11:43:49.134",,16.8,,,,,,,,,,
"2018/02/16 11:44:44.148",,16.28,,,,,,,,,,
"2018/02/16 11:46:06.633",,15.74,,,,,,,,,,
"2018/02/16 11:47:59.134",,15.23,,,,,,,,,,
"2018/02/16 11:52:19.133",,14.71,,,,,,,,,,
"2018/02/16 12:00:16.628",,14.2,,,,,,,,,,
"2018/02/16 12:08:24.142",,14.71,,,,,,,,,,
"2018/02/16 12:13:54.148",,15.23,,,,,,,,,,
"2018/02/16 12:17:06.636",,15.74,,,,,,,,,,
"2018/02/16 12:20:31.630",,16.26,,,,,,,,,,
"2018/02/16 12:24:11.631",,16.77,,,,,,,,,,
"2018/02/16 12:26:39.125",,17.31,,,,,,,,,,
"2018/02/16 13:01:59.129",,16.8,,,,,,,,,,
"2018/02/16 13:04:19.138",,16.28,,,,,,,,,,
"2018/02/16 13:06:11.639",,15.77,,,,,,,,,,
"2018/02/16 13:08:49.126",,15.25,,,,,,,,,,
"2018/02/16 13:11:16.634",,14.74,,,,,,,,,,
"2018/02/16 13:13:39.138",,14.23,,,,,,,,,,
"2018/02/16 13:16:36.636",,13.71,,,,,,,,,,
"2018/02/16 13:17:54.137",,,,,,,6.79,,,,,
"2018/02/16 13:19:29.129",,13.18,,,,,,,,,,
"2018/02/16 13:23:06.626",,12.67,,,,,,,,,,
"2018/02/16 13:30:59.129",,12.15,,,,,,,,,,
"2018/02/16 14:24:26.639",,,,,,,,,,,8.11,
"2018/02/16 14:25:59.136",,11.64,,,,,,,,,,
"2018/02/16 14:41:29.134",,,,6.16,,,,,,,,
"2018/02/16 14:57:26.632",,,,,,,,,7.96,,,
"2018/02/16 14:58:04.215",,,,,,7.4,,,,,,
"2018/02/16 14:59:06.637",,,,,,,,,,9.28,,
"2018/02/16 15:00:41.639",,,6.33,,,,,,,,,
"2018/02/16 15:09:31.631",,,,,,,,8.96,,,,
"2018/02/16 15:09:54.149",,,,,6.47,,,,,,,
"2018/02/16 15:23:51.633",,12.15,,,,,,,,,,
"2018/02/16 15:24:54.146",6.5,,,,,,,,,,,
"2018/02/16 15:28:49.142",,,,,,,7.3,,,,,
"2018/02/16 15:48:24.143",,,,,,,,,,,8.62,
"2018/02/16 15:48:31.631",,12.67,,,,,,,,,,
"2018/02/16 15:50:01.635",,,,6.67,,,,,,,,
"2018/02/16 15:52:01.632",,13.18,,,,,,,,,,
"2018/02/16 15:55:56.635",,13.69,,,,,,,,,,
"2018/02/16 16:02:19.139",,14.2,,,,,,,,,,
"2018/02/16 16:06:41.637",,14.71,,,,,,,,,,
"2018/02/16 16:16:54.145",,15.23,,,,,,,,,,
"2018/02/16 16:24:54.151",,15.74,,,,,,,,,,
"2018/02/16 16:28:49.131",,,,,,,,,,9.79,,
"2018/02/16 16:44:24.142",,15.23,,,,,,,,,,
"2018/02/16 16:56:31.636",,14.71,,,,,,,,,,
"2018/02/16 17:01:06.636",,14.2,,,,,,,,,,
"2018/02/16 17:07:34.211",,13.69,,,,,,,,,,
"2018/02/16 17:14:19.125",,13.18,,,,,,,,,,
"2018/02/16 17:49:16.635",,12.67,,,,,,,,,,
"2018/02/16 18:27:21.637",,,,,,,,,8.47,,,
"2018/02/16 18:29:09.135",,,,,,7.91,,,,,,
"2018/02/16 18:34:54.149",,,6.84,,,,,,,,,
"2018/02/16 18:43:59.137",,,,,6.99,,,,,,,
"2018/02/16 19:00:46.625",7.01,,,,,,,,,,,
"2018/02/16 19:01:19.136",,,,,,,7.82,,,,,
"2018/02/16 19:02:24.150",,,,,,,,,,10.3,,
"2018/02/16 19:05:04.280",,,,,,,,9.47,,,,
"2018/02/16 19:09:54.141",,13.18,,,,,,,,,,
"2018/02/16 20:18:06.626",,,,,,,,8.96,,,,
"2018/02/16 20:19:41.637",,,,,,,7.3,,,,,
"2018/02/16 20:26:31.631",,12.67,,,,,,,,,,
"2018/02/16 20:27:09.126",,,,,,,,,,9.79,,
"2018/02/16 20:34:46.627",6.5,,,,,,,,,,,
"2018/02/16 21:16:44.140",,,,,6.47,,,,,,,
"2018/02/16 23:35:41.627",,,,,,,,,7.96,,,
"2018/02/16 23:41:41.628",,,,,,7.4,,,,,,
"2018/02/17 01:35:49.135",,,,,,,,,8.47,,,
"2018/02/17 01:37:09.134",,,,,,7.91,,,,,,
"2018/02/17 01:52:34.222",,,,,6.99,,,,,,,
"2018/02/17 03:47:01.628",,,,,,,,9.47,,,,
"2018/02/17 03:50:06.634",7.01,,,,,,,,,,,
"2018/02/17 03:56:26.636",,,,,,,7.82,,,,,
"2018/02/17 04:02:41.634",,,,,,,,,,10.3,,
"2018/02/17 04:03:04.224",,13.18,,,,,,,,,,
"2018/02/17 04:06:36.634",,,,7.18,,,,,,,,
"2018/02/17 04:15:59.139",,,,,,,,,,,9.13,
"2018/02/17 05:57:56.635",,12.67,,,,,,,,,,
"2018/02/17 05:58:44.144",,,,,,,,,,,8.62,
"2018/02/17 06:02:49.137",,,,6.67,,,,,,,,
"2018/02/17 06:09:26.625",,,,,,,7.3,,,,,
"2018/02/17 06:12:24.210",,,,,,,,,,9.79,,
"2018/02/17 06:18:31.642",,,,,,,,,7.96,,,
"2018/02/17 06:20:54.139",6.5,,,,,,,,,,,
"2018/02/17 06:23:31.638",,,,,,7.4,,,,,,
"2018/02/17 06:27:51.638",,,,,6.47,,,,,,,
"2018/02/17 06:29:44.138",,12.15,,,,,,,,,,
"2018/02/17 06:32:34.283",,,,6.16,,,,,,,,
"2018/02/17 06:32:51.632",,,,,,,,,,,8.11,
"2018/02/17 06:36:59.134",,,6.33,,,,,,,,,
"2018/02/17 06:39:09.123",,,,,,,6.79,,,,,
"2018/02/17 06:43:21.630",,,,,,,,,,9.28,,
"2018/02/17 06:44:09.132",,,,,,,,8.96,,,,
"2018/02/17 06:49:44.145",5.99,,,,,,,,,,,
"2018/02/17 06:49:56.632",,,,,,,,,7.45,,,
"2018/02/17 06:54:59.140",,,,,,6.89,,,,,,
"2018/02/17 06:56:26.631",,11.64,,,,,,,,,,
"2018/02/17 06:57:11.632",,,,,5.96,,,,,,,
"2018/02/17 07:19:09.136",,,5.82,,,,,,,,,
"2018/02/17 10:10:14.152",,,,,,,,,7.96,,,
"2018/02/17 10:11:39.142",,,,,,7.4,,,,,,
"2018/02/17 10:15:39.137",,,6.33,,,,,,,,,
"2018/02/17 10:25:14.134",,,,,6.47,,,,,,,
"2018/02/17 10:30:31.632",,12.15,,,,,,,,,,
"2018/02/17 10:33:16.637",6.5,,,,,,,,,,,
"2018/02/17 10:34:11.635",,,,,,,7.3,,,,,
"2018/02/17 10:34:26.636",,,,6.67,,,,,,,,
"2018/02/17 10:36:34.211",,,,,,,,9.47,,,,
"2018/02/17 10:37:49.122",,,,,,,,,,,8.62,
"2018/02/17 10:39:09.129",,,,,,,,,,9.79,,
"2018/02/17 10:39:16.626",,,,,,7.91,,,,,,
"2018/02/17 10:40:29.131",,,,,,,,,8.47,,,
"2018/02/17 10:42:16.633",,,,,,,7.82,,,,,
"2018/02/17 10:43:06.623",,,6.84,,,,,,,,,
"2018/02/17 10:43:14.140",,,,,6.99,,,,,,,
"2018/02/17 10:43:21.634",,12.67,,,,,,,,,,
"2018/02/17 10:44:11.630",,,,7.18,,,,,,,,
"2018/02/17 10:44:26.630",,,,,,,,9.98,,,,
"2018/02/17 10:44:59.122",,,,,,,,,,,9.13,
"2018/02/17 10:45:31.623",7.01,,,,,,,,,,,
"2018/02/17 10:46:24.143",,,,,,8.42,,,,,,
"2018/02/17 10:46:36.634",,,,,,,,,,10.3,,
"2018/02/17 10:46:46.631",,,,,,,,,8.99,,,
"2018/02/17 10:48:39.130",,,,,,,8.33,,,,,
"2018/02/17 10:50:44.148",,,,,,,,10.5,,,,
"2018/02/17 10:51:19.137",,,,,,,,,,,9.64,
"2018/02/17 10:52:01.627",,,,7.69,,,,,,,,
"2018/02/17 10:52:09.137",,13.18,,,,,,,,,,
"2018/02/17 10:52:11.635",,,,,7.5,,,,,,,
"2018/02/17 10:52:46.636",,,,,,8.94,,,9.5,,,
"2018/02/17 10:53:06.632",,,7.35,,,,,,,,,
"2018/02/17 10:53:14.140",,,,,,,,,,10.81,,
"2018/02/17 10:54:11.641",7.52,,,,,,,,,,,
"2018/02/17 10:54:46.637",,,,,,,8.84,,,,,
"2018/02/17 10:56:51.635",,,,,,,,11.01,,,,
"2018/02/17 10:57:41.635",,,,,,,,,,,10.16,
"2018/02/17 10:58:54.137",,,,,,,,,10.01,,,
"2018/02/17 10:59:09.130",,,,,,9.45,,,,,,
"2018/02/17 10:59:31.632",,,,8.21,,,,,,,,
"2018/02/17 10:59:44.150",,,,,,,,,,11.33,,
"2018/02/17 11:00:01.635",,13.69,,,,,,,,,,
"2018/02/17 11:00:09.139",,,,,8.01,,,,,,,
"2018/02/17 11:00:54.144",,,,,,,9.35,,,,,
"2018/02/17 11:01:14.145",,,7.86,,,,,,,,,
"2018/02/17 11:01:54.147",8.03,,,,,,,,,,,
"2018/02/17 11:03:09.127",,,,,,,,11.52,,,,
"2018/02/17 11:04:14.140",,,,,,,,,,,10.67,
"2018/02/17 11:05:09.143",,,,,,9.96,,,,,,
"2018/02/17 11:05:21.639",,,,,,,,,10.52,,,
"2018/02/17 11:06:29.132",,,,,,,,,,11.84,,
"2018/02/17 11:06:41.643",,,,8.72,,,,,,,,
"2018/02/17 11:07:11.630",,,,,,,9.86,,,,,
"2018/02/17 11:07:21.638",,14.2,,,,,,,,,,
"2018/02/17 11:07:36.642",,,,,8.52,,,,,,,
"2018/02/17 11:08:41.637",,,8.38,,,,,,,,,
"2018/02/17 11:09:21.636",8.55,,,,,,,,,,,
"2018/02/17 11:09:46.639",,,,,,,,12.03,,,,
"2018/02/17 11:11:09.139",,,,,,,,,,,11.18,
"2018/02/17 11:11:49.140",,,,,,10.47,,,,,,
"2018/02/17 11:12:04.215",,,,,,,,,11.03,,,
"2018/02/17 11:13:34.218",,,,,,,,,,12.35,,
"2018/02/17 11:13:41.627",,,,,,,10.37,,,,,
"2018/02/17 11:14:09.132",,,,9.23,,,,,,,,
"2018/02/17 11:14:34.217",,14.71,,,,,,,,,,
"2018/02/17 11:14:56.638",,,,,9.03,,,,,,,
"2018/02/17 11:15:56.637",,,8.89,,,,,,,,,
"2018/02/17 11:16:19.135",9.06,,,,,,,,,,,
"2018/02/17 11:16:39.132",,,,,,,,12.54,,,,
"2018/02/17 11:18:21.630",,,,,,10.98,,,,,,
"2018/02/17 11:18:29.138",,,,,,,,,,,11.69,
"2018/02/17 11:19:04.223",,,,,,,,,11.54,,,
"2018/02/17 11:20:29.133",,,,,,,10.89,,,,,
"2018/02/17 11:21:01.636",,,,9.74,,,,,,12.86,,
"2018/02/17 11:21:41.638",,15.23,,,,,,,,,,
"2018/02/17 11:22:11.630",,,,,9.55,,,,,,,
"2018/02/17 11:23:06.639",,,9.4,,,,,,,,,
"2018/02/17 11:23:24.147",9.57,,,,,,,,,,,
"2018/02/17 11:24:01.635",,,,,,,,13.06,,,,
"2018/02/17 11:25:16.632",,,,,,11.5,,,,,,
"2018/02/17 11:26:14.147",,,,,,,,,,,12.2,
"2018/02/17 11:26:39.136",,,,,,,,,12.06,,,
"2018/02/17 11:27:41.638",,,,,,,11.4,,,,,
"2018/02/17 11:28:21.628",,,,10.25,,,,,,,,
"2018/02/17 11:28:54.140",,,,,,,,,,13.37,,
"2018/02/17 11:29:11.628",,15.74,,,,,,,,,,
"2018/02/17 11:29:26.628",,,,,10.06,,,,,,,
"2018/02/17 11:30:29.129",,,9.91,,,,,,,,,
"2018/02/17 11:30:56.629",10.08,,,,,,,,,,,
"2018/02/17 11:31:51.626",,,,,,,,13.57,,,,
"2018/02/17 11:32:46.627",,,,,,12.01,,,,,,
"2018/02/17 11:34:24.139",,,,,,,,,,,12.71,
"2018/02/17 11:34:39.125",,,,,,,,,12.57,,,
"2018/02/17 11:35:21.629",,,,,,,11.91,,,,,
"2018/02/17 11:35:59.130",,,,10.76,,,,,,,,
