,TK_PLCS/FPIX/crate02/module06/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_08.value.converted:_original.._value,
,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,
"2018/01/18 19:50:54.089",,,,,,,,,,,16.5,,,,16.62,,
"2018/01/18 19:51:11.605",16.67,,,,,,,,,,,,,,,,
"2018/01/18 19:51:16.598",,,,,,,,,,16.45,,,,,,16.48,
"2018/01/18 19:51:41.592",,,,,,,17.53,,,,,,,,,,
"2018/01/18 19:52:06.592",,,,,17.5,,,,,,,,,,,,
"2018/01/18 19:55:36.594",,,,,,17.38,,,,,,,,,,,
"2018/01/18 19:56:51.690",,16.18,,,,,,,,,,,,,,,
"2018/01/18 19:57:19.096",,,16.87,,,,,,,,,,,,,,
"2018/01/18 19:58:24.092",,,,,,,,17.58,,,,,,,,,
"2018/01/18 19:59:39.093",,,,,,,,,,,,,16.04,,,,
"2018/01/18 20:00:41.599",,,,16.87,,,,,,,,,,,,,
"2018/01/18 20:01:09.098",,,,,,,,,16.14,,,,,,,,
"2018/01/18 20:02:56.601",,,,,,,,,,,,16.01,,,,,
"2018/01/18 20:03:36.590",,,,,,,,,,,,,,15.91,,,
"2018/01/18 20:04:16.592",16.16,,,,,,,,,,,,,,,,
"2018/01/18 20:04:29.093",,,,,,,,,,15.94,,,,,,,
"2018/01/18 20:04:46.594",,,,,,,,,,,,,,,16.11,,
"2018/01/18 20:04:49.090",,,,,,,,,,,15.99,,,,,,
"2018/01/18 20:04:54.082",,,,,,,17.01,,,,,,,,,,
"2018/01/18 20:04:56.596",,,,,16.99,,,,,,,,,,,,
"2018/01/18 20:05:31.606",,,,,,,,,,,,,,,,15.96,
"2018/01/18 20:08:09.090",,,,,,16.87,,,,,,,,,,,
"2018/01/18 20:10:51.665",,15.67,,,,,,,,,,,,,,,
"2018/01/18 20:11:01.599",,,16.36,,,,,,,,,,,,,,
"2018/01/18 20:11:36.588",,,,,,,,17.06,,,,,,,,,
"2018/01/18 20:14:14.094",,,,16.36,,,,,,,,,,,,,
"2018/01/18 20:15:19.097",,,,,,,,,,,,,15.52,,,,
"2018/01/18 20:16:21.680",,,,,,,,,15.62,,,,,,,,
"2018/01/18 20:18:56.601",,,,,,,,,,,,15.5,,,,,
"2018/01/18 20:19:09.092",,,,,16.48,,,,,,,,,,,,
"2018/01/18 20:19:11.598",,,,,,,16.5,,,,,,,,,,
"2018/01/18 20:19:21.676",15.64,,,,,,,,,,,,,,,,
"2018/01/18 20:19:46.598",,,,,,,,,,15.42,,,,,,,
"2018/01/18 20:19:54.100",,,,,,,,,,,,,,15.4,,,
"2018/01/18 20:20:59.090",,,,,,,,,,,,,,,15.6,,
"2018/01/18 20:21:01.603",,,,,,,,,,,15.47,,,,,,
"2018/01/18 20:22:16.592",,,,,,,,,,,,,,,,15.45,
"2018/01/18 20:22:26.590",,,,,,16.36,,,,,,,,,,,
"2018/01/18 20:25:54.091",,,,,,,,16.55,,,,,,,,,
"2018/01/18 20:26:21.659",,,15.84,,,,,,,,,,,,,,
"2018/01/18 20:27:01.604",,15.15,,,,,,,,,,,,,,,
"2018/01/18 20:29:21.677",,,,15.84,,,,,,,,,,,,,
"2018/01/18 20:33:24.082",,,,,,,,,15.1,,,,,,,,
"2018/01/18 20:34:01.593",,,,,,,,,,,,,15.01,,,,
"2018/01/18 20:34:34.087",,,,,15.96,,,,,,,,,,,,
"2018/01/18 20:35:06.582",,,,,,,15.99,,,,,,,,,,
"2018/01/18 20:36:46.602",15.13,,,,,,,,,,,,,,,,
"2018/01/18 20:37:29.096",,,,,,,,,,14.91,,,,,,,
"2018/01/18 20:37:49.098",,,,,,15.84,,,,,,14.98,,,,,
"2018/01/18 20:38:54.092",,,,,,,,,,,,,,14.88,,,
"2018/01/18 20:40:16.589",,,,,,,,,,,14.96,,,,,,
"2018/01/18 20:40:21.661",,,,,,,,,,,,,,,15.08,,
"2018/01/18 20:41:51.662",,,,,,,,16.04,,,,,,,,,
"2018/01/18 20:42:19.091",,,,,,,,,,,,,,,,14.93,
"2018/01/18 20:43:36.597",,,15.33,,,,,,,,,,,,,,
"2018/01/18 20:46:31.605",,14.64,,,,,,,,,,,,,,,
"2018/01/18 20:47:01.593",,,,15.33,,,,,,,,,,,,,
"2018/01/18 20:52:34.092",,,,,15.45,,,,,,,,,,,,
"2018/01/18 20:53:16.597",,,,,,,15.47,,,,,,,,,,
"2018/01/18 20:54:31.603",,,,,,,,,14.59,,,,,,,,
"2018/01/18 20:56:11.601",,,,,,15.33,,,,,,,,,,,
"2018/01/18 20:56:51.680",,,,,,,,,,,,,14.49,,,,
"2018/01/18 20:57:29.090",14.62,,,,,,,,,,,,,,,,
"2018/01/18 20:58:41.594",,,,,,,,,,14.4,,,,,,,
"2018/01/18 21:00:14.087",,,,,,,,15.52,,,,,,,,,
"2018/01/18 21:00:49.093",,,,,,,,,,,,14.47,,,,,
"2018/01/18 21:02:41.603",,,,,,,,,,,,,,14.37,,,
"2018/01/18 21:03:44.095",,,,,,,,,,,14.45,,,,,,
"2018/01/18 21:03:59.092",,,14.81,,,,,,,,,,,,,,
"2018/01/18 21:04:29.095",,,,,,,,,,,,,,,14.57,,
"2018/01/18 21:07:16.593",,,,14.81,,,,,,,,,,,,14.42,
"2018/01/18 21:09:31.608",,14.13,,,,,,,,,,,,,,,
"2018/01/18 21:13:16.589",,,,,14.93,,,,,,,,,,,,
"2018/01/18 21:14:34.094",,,,,,,14.96,,,,,,,,,,
"2018/01/18 21:16:41.599",,,,,,14.81,,,,,,,,,,,
"2018/01/18 21:18:44.094",,,,,,,,,14.08,,,,,,,,
"2018/01/18 21:21:24.092",,,,,,,,15.01,,,,,,,,,
"2018/01/18 21:22:21.675",14.1,,,,,,,,,,,,,,,,
"2018/01/18 21:24:04.089",,,,,,,,,,13.88,,,,,,,
"2018/01/18 21:24:54.085",,,,,,,,,,,,,13.98,,,,
"2018/01/18 21:28:14.098",,,14.3,,,,,,,,,,,,,,
"2018/01/18 21:29:34.098",,,,,,,,,,,,13.96,,,,,
"2018/01/18 21:31:41.599",,,,14.3,,,,,,,,,,,,,
"2018/01/18 21:31:54.095",,,,,,,,,,,,,,13.86,,,
"2018/01/18 21:32:56.594",,,,,,,,,,,13.93,,,,,,
"2018/01/18 21:33:39.092",,,,,,,,,,,,,,,14.06,,
"2018/01/18 21:37:26.592",,13.62,,,,,,,,,,,,,,,
"2018/01/18 21:37:29.097",,,,,,,,,,,,,,,,13.91,
"2018/01/18 21:38:26.589",,,,,14.42,,,,,,,,,,,,
"2018/01/18 21:39:29.093",,,,,,,14.45,,,,,,,,,,
"2018/01/18 21:41:06.589",,,,,,14.3,,,,,,,,,,,
"2018/01/18 21:46:39.088",,,,,,,,14.49,,,,,,,,,
"2018/01/18 21:48:44.091",,,,,,,,,13.57,,,,,,,,
"2018/01/18 21:52:14.087",13.59,,,,,,,,,,,,,,,,
"2018/01/18 21:54:39.095",,,,,,,,,,13.37,,,,,,,
"2018/01/18 21:56:16.597",,,13.79,,,,,,,,,,,,,,
"2018/01/18 21:59:01.603",,,,,,,,,,,,,13.47,,,,
"2018/01/18 21:59:59.094",,,,13.79,,,,,,,,,,,,,
"2018/01/18 22:04:31.608",,,,,,,,,,,,13.45,,,,,
"2018/01/18 22:07:24.098",,,,,13.91,,,,,,,,,,,,
"2018/01/18 22:07:44.095",,,,,,,,,,,,,,13.35,,,
"2018/01/18 22:08:11.605",,,,,,,,,,,13.42,,,,,,
"2018/01/18 22:09:51.666",,,,,,,,,,,,,,,13.54,,
"2018/01/18 22:10:01.600",,,,,,,13.93,,,,,,,,,,
"2018/01/18 22:10:29.097",,13.1,,,,,,,,,,,,,,,
"2018/01/18 22:10:39.096",,,,,,13.79,,,,,,,,,,,
"2018/01/18 22:15:21.664",,,,,,,,,,,,,,,,13.4,
"2018/01/18 22:17:21.670",,,,,,,,13.98,,,,,,,,,
"2018/01/18 22:26:16.592",,,,,,,,,13.06,,,,,,,,
"2018/01/18 22:29:56.599",13.08,,,,,,,,,,,,,,,,
"2018/01/18 22:31:39.095",,,13.28,,,,,,,,,,,,,,
"2018/01/18 22:33:24.096",,,,,,,,,,12.86,,,,,,,
"2018/01/18 22:34:44.084",,,,13.28,,,,,,,,,,,,,
"2018/01/18 22:43:14.082",,,,,,,,,,,,,12.96,,,,
"2018/01/18 22:44:31.600",,,,,13.4,,,,,,,,,,,,
"2018/01/18 22:47:39.100",,,,,,,13.42,,,,,,,,,,
"2018/01/18 22:47:44.085",,,,,,13.28,,,,,,,,,,,
"2018/01/18 22:49:14.099",,,,,,,,,,,,12.93,,,,,
"2018/01/18 22:53:49.093",,12.59,,,,,,,,,,,,,,,
"2018/01/18 22:53:54.099",,,,,,,,,,,12.91,,,,,,
"2018/01/18 22:53:59.092",,,,,,,,,,,,,,12.84,,,
"2018/01/18 22:55:11.608",,,,,,,,13.47,,,,,,,,,
"2018/01/18 22:56:41.603",,,,,,,,,,,,,,,13.03,,
"2018/01/18 23:04:19.089",,,,,,,,,,,,,,,,12.89,
"2018/01/18 23:12:24.094",,,,,,,,,12.54,,,,,,,,
"2018/01/18 23:16:09.094",12.57,,,,,,,,,,,,,,,,
"2018/01/18 23:16:16.592",,,12.76,,,,,,,,,,,,,,
"2018/01/18 23:19:29.090",,,,12.76,,,,,,,,,,,,,
"2018/01/18 23:21:14.092",,,,,,,,,,12.35,,,,,,,
"2018/01/18 23:30:31.611",,,,,12.89,,,,,,,,,,,,
"2018/01/18 23:33:19.097",,,,,,12.76,,,,,,,,,,,
"2018/01/18 23:35:09.098",,,,,,,12.91,,,,,,,,,,
"2018/01/18 23:40:19.085",,,,,,,,,,,,,12.45,,,,
"2018/01/18 23:42:54.090",,,,,,,,12.96,,,,,,,,,
"2018/01/18 23:46:04.095",,,,,,,,,,,,,,12.4,,12.54,
"2018/01/18 23:46:46.595",,,,,,,,,,12.13,,,,,,,
"2018/01/18 23:46:56.598",12.3,,,,,12.64,,,,,,,,,,,
"2018/01/18 23:47:24.094",,,,,,,,,,,,,12.4,,,,
"2018/01/18 23:47:29.085",,,,,12.74,,,,,,,,,,,,
"2018/01/18 23:48:06.598",,12.08,,,,,,,,,,,,,,,
"2018/01/18 23:48:16.594",,,,,,,,,,,,12.42,,,,,
"2018/01/18 23:48:24.100",,,,,,,,12.91,,,12.45,,,,,,
"2018/01/18 23:48:26.588",,,,,,,,,12.23,,,,,,,,
"2018/01/18 23:48:39.100",,,,12.52,,,12.79,,,,,,,,,,
"2018/01/18 23:48:59.102",,,12.47,,,,,,,,,,,,12.62,,
"2018/01/19 08:20:48.389",11.01,10.81,11.11,11.11,11.3,11.18,11.4,11.45,10.96,10.84,11.4,11.37,11.35,11.35,11.59,11.54,
"2018/01/19 12:15:20.869",,,10.59,,,,,,,,,,,,,,
"2018/01/19 12:24:18.460",,,,10.59,,,,,,,,,,,,,
"2018/01/19 12:25:50.874",,10.3,,,,,,,,,,,,,,,
"2018/01/19 12:26:05.876",10.5,,,,,,,,,,,,,,,,
"2018/01/19 12:27:40.872",,,,,,,,,,10.33,,,,,,,
"2018/01/19 12:27:50.874",,,,,,,10.89,,,,,,,,,,
"2018/01/19 12:30:33.359",,,,,,,,,10.45,,,,,,,,
"2018/01/19 12:32:38.377",,,,,10.79,10.67,,,,,,,,,,,
"2018/01/19 12:39:05.865",,,,,,,,10.94,,,,,,,,,
"2018/01/19 12:58:50.866",,,,,,,,,,,,,10.84,,,,
"2018/01/19 13:03:55.874",,,,,,,,,,,,10.86,,,,,
"2018/01/19 13:05:23.374",,,,,,,,,,,10.89,,,,,,
"2018/01/19 13:13:03.367",,,,,,,,,,,,,,,11.08,,
"2018/01/19 13:13:08.388",,,,,,,,,,,,,,10.84,,,
"2018/01/19 13:14:55.870",,,,,,,,,,,,,,,,11.03,
"2018/01/19 16:46:53.375",,,10.08,,,,,,,,,,,,,,
"2018/01/19 16:54:05.858",,9.79,,,,,,,,,,,,,,,
"2018/01/19 16:54:55.876",9.98,,,,,,,,,,,,,,,,
"2018/01/19 16:58:28.385",,,,10.08,,,,,,,,,,,,,
"2018/01/19 17:03:20.868",,,,,,,,,,9.81,,,,,,,
"2018/01/19 17:03:43.369",,,,,,,10.37,,,,,,,,,,
"2018/01/19 17:05:03.374",,,,,10.28,,,,,,,,,,,,
"2018/01/19 17:07:50.871",,,,,,10.16,,,,,,,,,,,
"2018/01/19 17:08:03.371",,,,,,,,,9.94,,,,,,,,
"2018/01/19 17:18:13.370",,,,,,,,10.42,,,,,,,,,
"2018/01/19 17:56:58.375",,,,,,,,,,,,,10.33,,,,
"2018/01/19 18:04:13.376",,,,,,,,,,,,10.35,,,,,
"2018/01/19 18:07:35.868",,,,,,,,,,,10.37,,,,,,
"2018/01/19 18:09:35.868",,,,,,,,,,,,,,10.33,,,
"2018/01/19 18:10:15.869",,,,,,,,,,,,,,,10.57,,
"2018/01/19 18:15:25.873",,,,,,,,,,,,,,,,10.52,
"2018/01/19 19:09:20.867",,,,,,,,,9.42,,,,,,,,
"2018/01/19 19:09:33.362",,9.28,,,,,,,,,,,,,,,
"2018/01/19 19:09:55.865",,,,,,,,,,9.3,,,,,,,
"2018/01/19 19:10:20.870",9.47,,,,,,,,,,,,,,,,
"2018/01/19 19:10:23.371",,,9.57,,,,,,,,,,,,,,
"2018/01/19 19:13:45.868",,,,,,,9.86,,,,,,,,,,
"2018/01/19 19:13:53.369",,,,,,,,,,,,,9.81,,,,
"2018/01/19 19:14:00.860",,,,9.57,,,,,,,,,,,,,
"2018/01/19 19:15:03.369",,,,,9.77,,,,,,,,,,,,
"2018/01/19 19:17:00.869",,,,,,,,,,,,,,,,10.01,
"2018/01/19 19:18:08.375",,,,,,,,,,,,9.84,,,,,
"2018/01/19 19:18:28.385",,,,,,9.64,,,,,,,,,,,
"2018/01/19 19:18:30.874",,,,,,,,,,,,,,9.81,,,
"2018/01/19 19:18:53.372",,,,,,,,,,,,,,,10.06,,
"2018/01/19 19:19:18.442",,,,,,,,,,,9.86,,,,,,
"2018/01/19 19:20:53.370",,,,,,,,9.91,,,,,,,,,
"2018/01/19 19:32:18.459",,8.77,,,,,,,,,,,,,,,
"2018/01/19 19:33:53.374",,,9.06,,,,,,,,,,,,,,
"2018/01/19 19:34:43.374",8.96,,,,,,,,,,,,,,,,
"2018/01/19 19:36:38.381",,,,,,,,,,8.79,,,,,,,
"2018/01/19 19:37:38.387",,,,,,,9.35,,,,,,,,,,
"2018/01/19 19:39:23.369",,,,,9.25,,,,,,,,,,,,
"2018/01/19 19:40:18.433",,,,,,,,,8.91,,,,,,,,
"2018/01/19 19:40:55.874",,,,,,,,,,,,,,,,9.5,
"2018/01/19 19:41:23.372",,,,9.06,,,,,,,,,,,,,
"2018/01/19 19:41:58.376",,,,,,,,,,,,,9.3,,,,
"2018/01/19 19:42:33.365",,,,,,,,,,,,,,9.3,,,
"2018/01/19 19:42:58.376",,,,,,,,,,,,,,,9.55,,
"2018/01/19 19:45:33.373",,,,,,9.13,,,,,,,,,,,
"2018/01/19 19:46:48.447",,,,,,,,9.4,,,,9.33,,,,,
"2018/01/19 19:48:38.383",,,,,,,,,,,9.35,,,,,,
"2018/01/19 20:00:58.372",,,8.55,,,,,,,,,,,,,,
"2018/01/19 20:03:10.873",,8.25,,,,,,,,,,,,,,,
"2018/01/19 20:05:33.378",,,,,,,8.84,,,,,,,,,,
"2018/01/19 20:07:18.455",8.45,,,,,,,,,,,,,,,,
"2018/01/19 20:08:30.871",,,,,8.74,,,,,,,,,,,,
"2018/01/19 20:12:25.864",,,,8.55,,,,,,,,,,,,,
"2018/01/19 20:16:43.366",,,,,,,,,,8.28,,,,,,,
"2018/01/19 20:17:00.864",,,,,,8.62,,,,,,,,,,,
"2018/01/19 20:18:28.379",,,,,,,,8.89,,,,,,,,,
"2018/01/19 21:42:55.870",,,,,,,,,,8.79,,,,,,,
"2018/01/19 21:47:13.364",,8.77,,,,,,,,,,,,,,,
"2018/01/19 21:47:38.373",8.96,,,,,,,,,,,,,,,,
"2018/01/19 21:56:58.383",,,,,,,,,,,,,9.81,,,,
"2018/01/19 21:57:20.873",,,,,,,,,,,,9.84,,,,,
"2018/01/19 21:57:38.373",,,,,,,,,,,9.86,,,,,,
"2018/01/19 21:58:38.377",,,,,,,,,,,,,,,,10.01,
"2018/01/19 21:59:00.868",,,,,,,,,,,,,,9.81,,,
"2018/01/19 21:59:18.454",,,,,,,,,,,,,,,10.06,,
"2018/01/19 22:00:03.368",,,9.06,,,,,,,,,,,,,,
"2018/01/19 22:01:30.865",,,,9.06,,,,,,,,,,,,,
"2018/01/19 22:02:15.871",,,,,,,9.35,,,,,,,,,,
"2018/01/19 22:03:10.874",,,,,9.25,,,,,,,,,,,,
"2018/01/19 22:05:30.866",,,,,,9.13,,,,,,,,,,,
"2018/01/19 22:05:53.366",,,,,,,,9.4,,,,,,,,,
"2018/01/19 22:08:23.373",,,,,,,,,9.42,,,,,,,,
"2018/01/19 22:10:35.870",,,,,,,,,,9.3,,,,,,,
"2018/01/19 22:12:43.369",,9.28,,,,,,,,,,,,,,,
"2018/01/19 22:13:48.453",9.47,,,,,,,,,,,,,,,,
"2018/01/19 22:22:25.869",,,,,,,,,,,,,10.33,,,,
"2018/01/19 22:23:10.869",,,,,,,,,,,,10.35,,,,,
"2018/01/19 22:23:38.384",,,,,,,,,,,10.37,,,,,,
"2018/01/19 22:24:03.373",,,,,,,,,,,,,,,,10.52,
"2018/01/19 22:24:05.864",,,,,,,,,,,,,,10.33,,,
"2018/01/19 22:24:08.438",,,9.57,,,,,,,,,,,,,,
"2018/01/19 22:24:33.375",,,,,,,,,,,,,,,10.57,,
"2018/01/19 22:26:48.448",,,,,,,9.86,,,,,,,,,,
"2018/01/19 22:26:55.862",,,,9.57,,,,,,,,,,,,,
"2018/01/19 22:27:15.861",,,,,9.77,,,,,,,,,,,,
"2018/01/19 22:30:30.863",,,,,,,,,9.94,,,,,,,,
"2018/01/19 22:31:05.869",,,,,,9.64,,,,,,,,,,,
"2018/01/19 22:31:13.369",,,,,,,,9.91,,,,,,,,,
"2018/01/19 22:32:35.864",,,,,,,,,,9.81,,,,,,,
"2018/01/19 22:34:15.876",,9.79,,,,,,,,,,,,,,,
"2018/01/19 22:35:30.864",9.98,,,,,,,,,,,,,,,,
"2018/01/19 22:44:23.365",,,,,,,,,,,,,10.84,,,,
"2018/01/19 22:45:25.866",,,10.08,,,,,,,,,,,,,,
"2018/01/19 22:45:35.870",,,,,,,,,,,,10.86,,,,,
"2018/01/19 22:45:58.373",,,,,,,,,,,,,,10.84,,,
"2018/01/19 22:46:00.869",,,,,,,,,,,10.89,,,,,,
"2018/01/19 22:46:15.859",,,,,,,,,,,,,,,,11.03,
"2018/01/19 22:46:43.362",,,,,,,,,,,,,,,11.08,,
"2018/01/19 22:48:03.372",,,,,,,10.37,,,,,,,,,,
"2018/01/19 22:48:08.377",,,,10.08,,,,,,,,,,,,,
"2018/01/19 22:49:28.376",,,,,10.28,,,,,,,,,,,,
"2018/01/19 22:50:40.863",,,,,,,,,10.45,,,,,,,,
"2018/01/19 22:52:30.861",,,,,,,,,,10.33,,,,,,,
"2018/01/19 22:52:40.859",,,,,,,,10.42,,,,,,,,,
"2018/01/19 22:52:58.377",,,,,,10.16,,,,,,,,,,,
"2018/01/19 22:53:10.870",,10.3,,,,,,,,,,,,,,,
"2018/01/19 22:54:38.386",10.5,,,,,,,,,,,,,,,,
"2018/01/19 23:03:40.867",,,,,,,,,,,,,11.35,,,,
"2018/01/19 23:04:10.857",,,10.59,,,,,,,,,,,,,,
"2018/01/19 23:05:03.364",,,,,,,,,,,,11.37,,,,,
"2018/01/19 23:05:05.868",,,,,,,,,,,,,,11.35,,,
"2018/01/19 23:05:33.363",,,,,,,,,,,11.4,,,,,11.54,
"2018/01/19 23:06:03.358",,,,,,,,,,,,,,,11.59,,
"2018/01/19 23:07:00.867",,,,,,,10.89,,,,,,,,,,
"2018/01/19 23:07:18.454",,,,10.59,,,,,,,,,,,,,
"2018/01/19 23:07:58.378",,,,,10.79,,,,,,,,,,,,
"2018/01/19 23:08:20.870",,,,,,,,,10.96,,,,,,,,
"2018/01/19 23:10:08.369",,,,,,,,,,10.84,,,,,,,
"2018/01/19 23:10:15.870",,10.81,,,,,,,,,,,,,,,
"2018/01/19 23:11:45.865",,,,,,10.67,,,,,,,,,,,
"2018/01/19 23:11:55.866",11.01,,,,,,,,,,,,,,,,
"2018/01/19 23:11:58.379",,,,,,,,10.94,,,,,,,,,
"2018/01/19 23:21:10.858",,,,,,,,,,,,,11.86,,,,
"2018/01/19 23:21:53.363",,,11.11,,,,,,,,,,,,,,
"2018/01/19 23:22:33.371",,,,,,,,,,,,11.89,,,,,
"2018/01/19 23:22:45.871",,,,,,,,,,,,,,11.86,,,
"2018/01/19 23:23:20.874",,,,,,,,,,,11.91,,,,,,
"2018/01/19 23:23:25.870",,,,,,,,,,,,,,,,12.06,
"2018/01/19 23:23:43.372",,,,,,,,,,,,,,,12.11,,
"2018/01/19 23:24:53.373",,,,,,,11.4,,11.47,,,,,,,,
"2018/01/19 23:25:00.863",,,,11.11,,,,,,,,,,,,,
"2018/01/19 23:25:58.380",,,,,11.3,,,,,,,,,,,,
"2018/01/19 23:26:25.868",,11.33,,,,,,,,,,,,,,,
"2018/01/19 23:26:58.370",,,,,,,,,,11.35,,,,,,,
"2018/01/19 23:28:20.866",11.52,,,,,,,,,,,,,,,,
"2018/01/19 23:29:43.369",,,,,,11.18,,,,,,,,,,,
"2018/01/19 23:29:58.380",,,,,,,,11.45,,,,,,,,,
"2018/01/19 23:38:53.367",,,,,,,,,,,,,12.37,,,,
"2018/01/19 23:39:05.873",,,11.62,,,,,,,,,,,,,,
"2018/01/19 23:40:45.871",,,,,,,,,,,,12.4,,,,,
"2018/01/19 23:40:53.369",,,,,,,,,,,,,,12.37,,,
"2018/01/19 23:41:23.369",,,,,,,,,,,12.42,,,,,,
"2018/01/19 23:41:45.872",,,,,,,,,11.98,,,,,,,,
"2018/01/19 23:42:08.378",,,,,,,,,,,,,,,,12.57,
"2018/01/19 23:42:13.377",,,,,,,,,,,,,,,12.62,,
"2018/01/19 23:42:15.863",,,,11.62,,,,,,,,,,,,,
"2018/01/19 23:42:28.389",,,,,,,11.91,,,,,,,,,,
"2018/01/19 23:43:03.372",,11.84,,,,,,,,,,,,,,,
"2018/01/19 23:43:18.437",,,,,11.81,,,,,,,,,,,,
"2018/01/19 23:43:50.863",,,,,,,,,,11.86,,,,,,,
"2018/01/19 23:45:08.382",12.03,,,,,,,,,,,,,,,,
"2018/01/19 23:47:25.874",,,,,,11.69,,,,,,,,,,,
"2018/01/19 23:47:35.860",,,,,,,,11.96,,,,,,,,,
"2018/01/19 23:56:43.362",,,12.13,,,,,,,,,,,,,,
"2018/01/19 23:57:15.865",,,,,,,,,,,,,12.89,,,,
"2018/01/19 23:59:05.866",,,,,,,,,12.5,,,,,,,,
"2018/01/19 23:59:23.371",,,,,,,,,,,,12.91,,,,,
"2018/01/19 23:59:33.366",,,,,,,,,,,,,,12.89,,,
"2018/01/20 00:00:03.363",,12.35,,12.13,,,,,,,,,,,,,
"2018/01/20 00:00:08.376",,,,,,,12.42,,,,,,,,,,
"2018/01/20 00:00:10.866",,,,,,,,,,,12.93,,,,,,
"2018/01/20 00:00:53.371",,,,,12.32,,,,,,,,,,,,
"2018/01/20 00:01:05.870",,,,,,,,,,,,,,,13.13,,
"2018/01/20 00:01:10.869",,,,,,,,,,12.37,,,,,,13.08,
"2018/01/20 00:02:25.870",12.54,,,,,,,,,,,,,,,,
"2018/01/20 00:04:58.456",,,,,,12.2,,,,,,,,,,,
"2018/01/20 00:05:18.446",,,,,,,,12.47,,,,,,,,,
"2018/01/20 00:14:50.872",,,12.64,,,,,,,,,,,,,,
"2018/01/20 00:16:50.877",,,,,,,,,,,,,13.4,,,,
"2018/01/20 00:17:08.378",,,,,,,,,13.01,,,,,,,,
"2018/01/20 00:18:00.871",,,,12.64,,,,,,,,,,,,,
"2018/01/20 00:18:13.372",,12.86,,,,,,,,,,,,,,,
"2018/01/20 00:18:20.871",,,,,,,12.93,,,,,,,,,,
"2018/01/20 00:19:00.868",,,,,12.84,,,,,,,13.42,,,,,
"2018/01/20 00:19:25.873",,,,,,,,,,12.89,,,,13.4,,,
"2018/01/20 00:19:45.870",,,,,,,,,,,13.45,,,,,,
"2018/01/20 00:20:25.875",13.06,,,,,,,,,,,,,,,,
"2018/01/20 00:20:58.378",,,,,,,,,,,,,,,13.64,,
"2018/01/20 00:21:10.864",,,,,,,,,,,,,,,,13.59,
"2018/01/20 00:23:03.368",,,,,,12.71,,,,,,,,,,,
"2018/01/20 00:23:33.369",,,,,,,,12.98,,,,,,,,,
"2018/01/20 00:32:35.872",,,13.15,,,,,,,,,,,,,,
"2018/01/20 00:35:20.868",,,,,,,,,13.52,,,,,,,,
"2018/01/20 00:36:00.871",,,,,,,,,,,,,13.91,,,,
"2018/01/20 00:36:03.367",,13.37,,,,,,,,,,,,,,,
"2018/01/20 00:36:13.370",,,,13.15,,,,,,,,,,,,,
"2018/01/20 00:37:03.364",,,,,,,13.45,,,,,,,,,,
"2018/01/20 00:37:35.861",,,,,13.35,,,,,,,,,,,,
"2018/01/20 00:37:43.372",,,,,,,,,,13.4,,,,,,,
"2018/01/20 00:38:23.360",,,,,,,,,,,,13.93,,,,,
"2018/01/20 00:38:33.374",13.57,,,,,,,,,,,,,,,,
"2018/01/20 00:39:18.455",,,,,,,,,,,,,,13.91,,,
"2018/01/20 00:39:30.866",,,,,,,,,,,13.96,,,,,,
"2018/01/20 00:41:00.863",,,,,,,,,,,,,,,14.15,,
"2018/01/20 00:41:18.444",,,,,,,,,,,,,,,,14.1,
"2018/01/20 00:41:33.364",,,,,,13.23,,,,,,,,,,,
"2018/01/20 00:42:08.382",,,,,,,,13.49,,,,,,,,,
"2018/01/20 00:51:50.876",,,13.67,,,,,,,,,,,,,,
"2018/01/20 00:54:15.874",,,,,,,,,14.03,,,,,,,,
"2018/01/20 00:54:45.861",,13.88,,,,,,,,,,,,,,,
